Flow_Index,Simulated_IP,Predicted_Label,Actual_Label,Action,Timestamp
3374,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.762850
3375,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.762850
3376,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.762850
3377,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.762850
3378,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.762850
3379,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.762850
3380,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.762850
3381,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.762850
3382,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.769026
3383,10.0.0.7,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.769026
3384,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.770277
3385,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.771281
3386,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.772284
3387,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.772284
3388,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.773251
3389,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.774282
3390,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.774282
3391,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.775283
3392,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.776112
3393,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.776112
3394,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.777224
3395,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.777224
3396,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.778226
3397,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.779227
3398,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.779227
3399,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.780269
3400,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.781223
3401,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.782209
3402,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3403,192.168.1.36,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3404,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3405,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.783353
3406,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3407,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3408,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3409,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3410,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3411,192.168.1.40,DDoS,BENIGN,PASSED,2026-06-23 15:00:43.783353
3412,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3413,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3414,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3415,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3416,192.168.1.32,DDoS,BENIGN,PASSED,2026-06-23 15:00:43.783353
3417,192.168.1.13,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3418,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.783353
3419,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.783353
3420,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.795052
3421,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.796387
3422,10.0.0.7,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.796387
3423,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.797256
3424,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.798054
3425,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.798054
3426,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.799163
3427,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.800164
3428,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.800164
3429,192.168.1.1,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.801161
3430,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.801161
3431,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.801161
3432,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.803851
3433,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.805052
3434,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.805052
3435,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.806051
3436,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.807051
3437,192.168.1.32,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.808128
3438,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.808128
3439,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.809132
3440,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.810711
3441,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.811454
3442,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.811454
3443,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.812583
3444,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.813508
3445,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.814508
3446,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.814508
3447,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.815507
3448,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.816507
3449,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.816507
3450,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.817507
3451,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.819085
3452,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.819085
3453,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.821096
3454,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.821096
3455,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.823105
3456,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.823105
3457,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.824677
3458,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.825501
3459,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.826644
3460,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.827979
3461,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.827979
3462,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.828975
3463,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.829971
3464,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.830891
3465,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.831888
3466,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.831888
3467,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.832765
3468,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.832765
3469,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.832765
3470,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.832765
3471,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.832765
3472,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.832765
3473,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.832765
3474,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.838149
3475,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.839377
3476,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.839377
3477,192.168.1.11,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.839377
3478,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.841879
3479,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.841879
3480,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.841879
3481,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.841879
3482,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.845352
3483,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.845352
3484,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.846368
3485,192.168.1.14,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.847474
3486,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.847474
3487,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.848451
3488,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.849462
3489,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.849462
3490,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.850457
3491,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.851464
3492,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.852376
3493,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.852376
3494,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.853538
3495,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.853538
3496,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.854536
3497,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.855539
3498,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.856541
3499,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.856541
3500,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.857537
3501,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.858458
3502,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.859552
3503,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.859552
3504,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.859552
3505,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.859552
3506,192.168.1.17,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.862083
3507,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.862083
3508,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.862083
3509,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.864091
3510,192.168.1.29,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.864091
3511,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.866099
3512,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.866099
3513,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.866099
3514,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.868107
3515,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.869272
3516,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.869272
3517,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.870376
3518,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.871280
3519,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.872282
3520,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.873150
3521,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.873807
3522,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.873807
3523,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.873807
3524,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.873807
3525,192.168.1.24,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.873807
3526,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.873807
3527,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.873807
3528,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.873807
3529,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.880209
3530,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.881003
3531,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3532,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3533,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3534,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3535,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3536,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.881003
3537,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.881003
3538,192.168.1.8,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.881003
3539,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.887134
3540,192.168.1.30,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.887134
3541,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.888220
3542,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.889217
3543,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.890229
3544,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.890229
3545,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.891189
3546,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.892228
3547,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.892228
3548,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.893218
3549,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.894142
3550,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.894142
3551,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.895355
3552,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.896348
3553,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.897275
3554,192.168.1.18,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.898275
3555,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.899275
3556,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.899275
3557,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.900275
3558,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3559,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3560,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3561,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3562,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3563,192.168.1.19,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3564,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3565,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3566,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3567,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3568,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3569,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3570,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3571,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3572,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3573,192.168.1.27,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3574,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3575,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3576,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.901275
3577,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3578,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3579,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3580,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.901275
3581,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.917130
3582,192.168.1.35,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.918375
3583,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.918983
3584,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.920054
3585,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.920054
3586,192.168.1.33,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.921195
3587,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.922115
3588,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.923113
3589,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.923113
3590,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.923113
3591,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.923113
3592,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.925624
3593,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.925624
3594,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.925624
3595,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.927632
3596,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.928676
3597,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.929685
3598,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.930685
3599,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.931686
3600,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.931686
3601,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.932695
3602,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.933769
3603,192.168.1.11,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.934775
3604,192.168.1.7,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.935687
3605,192.168.1.16,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.935687
3606,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.937020
3607,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.937020
3608,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.938705
3609,192.168.1.4,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.938705
3610,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.939829
3611,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.940823
3612,192.168.1.25,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.940823
3613,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.941828
3614,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.942672
3615,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.943265
3616,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.943781
3617,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.943781
3618,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.943781
3619,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.943781
3620,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.943781
3621,192.168.1.2,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.943781
3622,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.943781
3623,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.943781
3624,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.949579
3625,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.950284
3626,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.950284
3627,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.950284
3628,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.950284
3629,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.950284
3630,192.168.1.20,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.950284
3631,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.950284
3632,10.0.0.8,DDoS,DDoS,PASSED,2026-06-23 15:00:43.950284
3633,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.950284
3634,192.168.1.6,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.956505
3635,10.0.0.1,DDoS,DDoS,PASSED,2026-06-23 15:00:43.956505
3636,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.957633
3637,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.958668
3638,10.0.0.4,DDoS,DDoS,PASSED,2026-06-23 15:00:43.959673
3639,10.0.0.1,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.959673
3640,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.960667
3641,192.168.1.31,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.960667
3642,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.960667
3643,192.168.1.22,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.962254
3644,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.963357
3645,10.0.0.4,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.963664
3646,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.963664
3647,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.964797
3648,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.965798
3649,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.966796
3650,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.966796
3651,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.966796
3652,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.967794
3653,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.968792
3654,192.168.1.10,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.969716
3655,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.969716
3656,192.168.1.34,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3657,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3658,192.168.1.5,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3659,10.0.0.6,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3660,192.168.1.26,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3661,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3662,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3663,10.0.0.6,DDoS,DDoS,BLOCKED,2026-06-23 15:00:43.970716
3664,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3665,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.970716
3666,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3667,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3668,192.168.1.28,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3669,192.168.1.32,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3670,192.168.1.21,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3671,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3672,10.0.0.9,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3673,192.168.1.40,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3674,192.168.1.23,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3675,192.168.1.15,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3676,192.168.1.38,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.970716
3677,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3678,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.970716
3679,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.986467
3680,10.0.0.5,DDoS,DDoS,PASSED,2026-06-23 15:00:43.986467
3681,192.168.1.9,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.987873
3682,192.168.1.12,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.988888
3683,10.0.0.1,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.988888
3684,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.989208
3685,10.0.0.7,DDoS,DDoS,PASSED,2026-06-23 15:00:43.990335
3686,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.990335
3687,192.168.1.3,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.991264
3688,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.992258
3689,192.168.1.39,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.992258
3690,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.992258
3691,10.0.0.10,DDoS,DDoS,PASSED,2026-06-23 15:00:43.992258
3692,10.0.0.4,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.992258
3693,192.168.1.37,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.992258
3694,10.0.0.2,DDoS,DDoS,PASSED,2026-06-23 15:00:43.992258
3695,192.168.1.32,BENIGN,BENIGN,PASSED,2026-06-23 15:00:43.992258
3696,10.0.0.3,DDoS,DDoS,PASSED,2026-06-23 15:00:43.998198
3697,10.0.0.6,DROPPED,DDoS,BLOCKED,2026-06-23 15:00:43.998198
